indice,Fluxo Escolar - Label,Campus (Nome),Matrícula retida?,Ingressantes em (Período Letivo),Modalidade do Curso,Nível de Ensino,Tipo de Modalidade (grupo),Cidade Aluno,Cód. da Matriz,Cód. do Curso,Data Final Período,Data Início Período,Data Última Alteração Matrícula,Dt Ref Início Matrícula,Dt Ref Início Período Letivo,Estado Aluno,Estrutura Etária,Etnia,Faixa Etária,Forma de Ingresso,Forma de Oferta (grupo),Ingressantes em  (Ano Letivo),Num Seq deste Período Letivo,Periodo Letivo (Num),Previsão de Término (Letivo),Reserva vaga,Sexo,Tipo de Modalidade,Tipo_Escola_Origem,É matrícula retida neste período letivo?,Última Alteração de Situação,CH,CH. Disc. Obrigatórias,CH. Disc. Optativas,Duracao curso,Idade (Hoje),Periodos Cursados
2070,Evadidos,Acaraú,Dentro do prazo,20162,Subsequente,Técnico,Educação Profissional,Acaraú,4928,11202,2018-06-04,2017-11-16,2017-12-29 10:07:00,2016-01-07,2017-01-07,CE,Adulto (20 a 59 anos),Preta,25 a 29 anos,Seleção Técnico,Subsequente,2016,3,20172,2018/1,"L2 Esc Publica, Renda<1.5sm, Raca",M,Educação Profissional,E,Não Retida,2017-12-29,1480,1480,0,4,28,3
2074,Evadidos,Acaraú,Dentro do prazo,20161,Subsequente,Técnico,Educação Profissional,Itarema,5158,11200,2017-05-15,2016-11-16,2017-05-12 15:14:00,2016-01-01,2016-01-07,CE,Adulto (20 a 59 anos),Parda,20 a 24 anos,Seleção Técnico,Subsequente,2016,1,20162,2017/2,Ampla Concorrência,F,Educação Profissional,E,Não Retida,2017-05-12,1240,1240,0,4,22,2
2085,Evadidos,Acaraú,Dentro do prazo,20181,Subsequente,Técnico,Educação Profissional,Acaraú,5929,11203,2018-11-26,2018-06-04,2018-12-27 13:40:00,2018-01-01,2018-01-01,CE,Adulto (20 a 59 anos),Branca,20 a 24 anos,Seleção Técnico,Subsequente,2018,1,20181,2018/2,Ampla Concorrência,M,Educação Profissional,E,Não Retida,2018-12-27,800,800,0,2,23,2
2089,Evadidos,Acaraú,Dentro do prazo,20171,Subsequente,Técnico,Educação Profissional,Acaraú,5158,11200,2019-05-22,2018-11-26,2018-12-27 13:40:00,2017-01-01,2018-01-07,CE,Adulto (20 a 59 anos),Parda,20 a 24 anos,Seleção Técnico,Subsequente,2017,3,20182,2018/2,"L2 Esc Publica, Renda<1.5sm, Raca",M,Educação Profissional,E,Não Retida,2018-12-27,1240,1240,0,4,24,4
2092,Evadidos,Acaraú,Dentro do prazo,20191,Subsequente,Técnico,Educação Profissional,Cruz,7083,11204,2020-04-27,2019-10-31,2019-12-04 12:24:00,2019-01-01,2019-01-07,CE,Adulto (20 a 59 anos),Parda,20 a 24 anos,Seleção Técnico,Subsequente,2019,1,20192,2019/2,"Alunos de Escola Pública, sem comprovação renda",F,Educação Profissional,E,Não Retida,2019-12-04,800,800,0,2,20,2
2098,Evadidos,Acaraú,Dentro do prazo,20151,Licenciatura,Graduação,Regular,Acaraú,4496,11401,2018-06-04,2017-11-16,2017-11-24 18:26:00,2015-01-01,2017-01-07,CE,Adulto (20 a 59 anos),Branca,20 a 24 anos,Sisu,Licenciatura,2015,5,20172,2018/2,Ampla Concorrência,F,Regular,E,Não Retida,2017-11-24,2940,2860,80,8,24,6
2100,Evadidos,Acaraú,Dentro do prazo,20192,Subsequente,Técnico,Educação Profissional,Fortaleza,4928,11202,2020-04-27,2019-10-31,2019-11-07 17:24:00,2019-01-07,2019-01-07,CE,Adulto (20 a 59 anos),Não dispõe da informação,30 a 34 anos,Seleção Técnico,Subsequente,2019,1,20192,2021/1,Ampla Concorrência,M,Educação Profissional,E,Não Retida,2019-11-07,1480,1480,0,4,30,1
2103,Evadidos,Acaraú,Fora do prazo,20172,Subsequente,Técnico,Educação Profissional,Acaraú,5158,11200,2020-04-27,2019-10-31,2019-12-04 12:29:00,2017-01-07,2019-01-07,CE,Adulto (20 a 59 anos),Branca,20 a 24 anos,Seleção Técnico,Subsequente,2017,5,20192,2019/1,Ampla Concorrência,M,Educação Profissional,P,Retida,2019-12-04,1240,1240,0,4,24,5
2110,Evadidos,Acaraú,Dentro do prazo,20161,Subsequente,Técnico,Educação Profissional,Acaraú,5929,11203,2017-05-15,2016-11-16,2017-05-12 15:36:00,2016-01-01,2016-01-07,CE,Adulto (20 a 59 anos),Parda,25 a 29 anos,Seleção Técnico,Subsequente,2016,1,20162,2016/2,Ampla Concorrência,M,Educação Profissional,E,Não Retida,2017-05-12,800,800,0,2,26,2
2116,Evadidos,Acaraú,Dentro do prazo,20161,Fic,Básico,Regular,Bela Cruz,7274,111021,2016-11-23,2016-07-11,2016-12-12 11:22:00,2016-01-01,2016-01-01,CE,Adulto (20 a 59 anos),Não dispõe da informação,40 a 44 anos,Seleção Extensão,Fic,2016,1,20161,2016/2,Não possui,F,Regular,E,Não Retida,2016-12-12,160,160,0,2,43,1
2117,Evadidos,Acaraú,Dentro do prazo,20161,Fic,Básico,Regular,Acaraú,7275,111022,2016-11-23,2016-07-11,2016-07-13 00:00:00,2016-01-01,2016-01-01,CE,Adulto (20 a 59 anos),Parda,25 a 29 anos,Seleção Extensão,Fic,2016,1,20161,2016/2,Não possui,M,Regular,E,Não Retida,2016-07-13,160,160,0,2,26,1
2120,Evadidos,Acaraú,Dentro do prazo,20191,Subsequente,Técnico,Educação Profissional,Itarema,9894,11205,2020-04-27,2019-10-31,2019-12-04 12:24:00,2019-01-01,2019-01-07,CE,Adulto (20 a 59 anos),Parda,25 a 29 anos,Seleção Técnico,Subsequente,2019,1,20192,2020/2,Ampla Concorrência,F,Educação Profissional,E,Não Retida,2019-12-04,1320,1320,0,4,27,2
2126,Evadidos,Acaraú,Fora do prazo,20182,Subsequente,Técnico,Educação Profissional,Acaraú,7083,11204,2019-05-22,2018-11-26,2019-12-04 12:24:00,2018-01-07,2018-01-07,CE,Adulto (20 a 59 anos),Parda,20 a 24 anos,Seleção Técnico,Subsequente,2018,1,20182,2019/1,Ampla Concorrência,F,Educação Profissional,E,Não Retida,2019-12-04,800,800,0,2,21,3
2127,Evadidos,Acaraú,Fora do prazo,20171,Fic,Básico,Regular,Acaraú,7275,111022,2017-11-16,2017-05-22,2019-06-14 13:04:00,2017-01-01,2017-01-01,CE,Adulto (20 a 59 anos),Branca,25 a 29 anos,Seleção Extensão,Fic,2017,1,20171,2017/2,Não possui,M,Regular,E,Não Retida,2019-06-14,160,160,0,2,26,5
2129,Evadidos,Acaraú,Fora do prazo,20151,Licenciatura,Graduação,Regular,Itarema,4017,11400,2019-10-31,2019-05-22,2019-05-22 00:00:00,2015-01-01,2019-01-01,CE,Adulto (20 a 59 anos),Parda,20 a 24 anos,Sisu,Licenciatura,2015,9,20191,2018/2,Ampla Concorrência,F,Regular,E,Retida,2019-05-22,2960,2960,0,8,23,9
2133,Evadidos,Acaraú,Dentro do prazo,20181,Licenciatura,Graduação,Regular,Itarema,4017,11400,2018-11-26,2018-06-04,2018-11-05 17:15:00,2018-01-01,2018-01-01,CE,Adulto (20 a 59 anos),Parda,20 a 24 anos,Sisu,Licenciatura,2018,1,20181,2021/2,"L2 Esc Publica, Renda<1.5sm, Raca",M,Regular,E,Não Retida,2018-11-05,2960,2960,0,8,22,1
2137,Evadidos,Acaraú,Dentro do prazo,20171,Subsequente,Técnico,Educação Profissional,Acaraú,4928,11202,2017-11-16,2017-05-15,2017-12-29 10:07:00,2017-01-01,2017-01-01,CE,Adulto (20 a 59 anos),Parda,20 a 24 anos,Seleção Técnico,Subsequente,2017,1,20171,2018/2,Ampla Concorrência,M,Educação Profissional,E,Não Retida,2017-12-29,1480,1480,0,4,21,2
2139,Evadidos,Acaraú,Dentro do prazo,20161,Subsequente,Técnico,Educação Profissional,Acaraú,6427,11201,2017-05-15,2016-11-16,2017-05-12 15:30:00,2016-01-01,2016-01-07,CE,Adulto (20 a 59 anos),Parda,20 a 24 anos,Seleção Técnico,Subsequente,2016,1,20162,2017/2,Ampla Concorrência,F,Educação Profissional,E,Não Retida,2017-05-12,1080,1080,0,4,23,2
2141,Evadidos,Acaraú,Dentro do prazo,20181,Fic,Básico,Regular,Cruz,7274,111021,2018-11-26,2018-06-12,2018-11-20 00:00:00,2018-01-01,2018-01-01,CE,Adulto (20 a 59 anos),Não quis declarar cor/raça,20 a 24 anos,Seleção Extensão,Fic,2018,1,20181,2018/2,Não possui,F,Regular,E,Não Retida,2018-11-20,160,160,0,2,23,2
2144,Evadidos,Acaraú,Dentro do prazo,20161,Subsequente,Técnico,Educação Profissional,Bela Cruz,4928,11202,2016-11-16,2016-06-22,2016-07-08 13:17:00,2016-01-01,2016-01-01,CE,Adulto (20 a 59 anos),Parda,20 a 24 anos,Seleção Técnico,Subsequente,2016,1,20161,2017/2,Ampla Concorrência,M,Educação Profissional,E,Não Retida,2016-07-08,1480,1480,0,4,23,1
2145,Evadidos,Acaraú,Dentro do prazo,20161,Subsequente,Técnico,Educação Profissional,Acaraú,7083,11204,2016-11-16,2016-06-22,2016-07-08 13:17:00,2016-01-01,2016-01-01,CE,Adulto (20 a 59 anos),Não dispõe da informação,25 a 29 anos,Seleção Técnico,Subsequente,2016,1,20161,2016/2,"L2 Esc Publica, Renda<1.5sm, Raca",F,Educação Profissional,E,Não Retida,2016-07-08,800,800,0,2,27,1
2154,Evadidos,Acaraú,Dentro do prazo,20192,Subsequente,Técnico,Educação Profissional,Itarema,5929,11203,2020-04-27,2019-10-31,2019-11-07 17:24:00,2019-01-07,2019-01-07,CE,Adulto (20 a 59 anos),Parda,35 a 39 anos,Seleção Técnico,Subsequente,2019,1,20192,2020/1,"Alunos de Escola Pública, sem comprovação renda",F,Educação Profissional,E,Não Retida,2019-11-07,800,800,0,2,37,1
2156,Evadidos,Acaraú,Dentro do prazo,20172,Licenciatura,Graduação,Regular,Itarema,7334,11401,2018-06-04,2017-11-16,2019-06-14 13:04:00,2017-01-07,2017-01-07,CE,Adulto (20 a 59 anos),Parda,25 a 29 anos,Sisu,Licenciatura,2017,1,20172,2021/1,"L10 Esc Publica, Renda<1.5sm, Raca, Def",F,Regular,E,Não Retida,2019-06-14,3200,3200,0,8,26,4
2157,Evadidos,Acaraú,Dentro do prazo,20161,Licenciatura,Graduação,Regular,Marco,7334,11401,2020-04-27,2019-10-31,2019-12-04 12:24:00,2016-01-01,2019-01-07,CE,Adulto (20 a 59 anos),Parda,20 a 24 anos,Sisu,Licenciatura,2016,7,20192,2019/2,"L2 Esc Publica, Renda<1.5sm, Raca",M,Regular,E,Não Retida,2019-12-04,3200,3200,0,8,23,8
2158,Evadidos,Acaraú,Dentro do prazo,20181,Licenciatura,Graduação,Regular,Caucaia,4017,11400,2018-11-26,2018-06-04,2018-06-11 19:21:00,2018-01-01,2018-01-01,CE,Adulto (20 a 59 anos),Preta,20 a 24 anos,Sisu,Licenciatura,2018,1,20181,2021/2,"L6 Esc Publica, Indep. Renda, Raca",M,Regular,E,Não Retida,2018-06-11,2960,2960,0,8,20,1
2159,Evadidos,Acaraú,Fora do prazo,20172,Subsequente,Técnico,Educação Profissional,Acaraú,7083,11204,2018-11-26,2018-06-04,2018-12-07 10:27:00,2017-01-07,2018-01-01,CE,Adulto (20 a 59 anos),Parda,35 a 39 anos,Seleção Técnico,Subsequente,2017,3,20181,2018/1,Ampla Concorrência,M,Educação Profissional,E,Retida,2018-12-07,800,800,0,2,39,2
2160,Evadidos,Acaraú,Dentro do prazo,20161,Subsequente,Técnico,Educação Profissional,Acaraú,5158,11200,2017-05-15,2016-11-16,2016-12-01 18:28:00,2016-01-01,2016-01-07,CE,Adulto (20 a 59 anos),Não dispõe da informação,35 a 39 anos,Seleção Técnico,Subsequente,2016,1,20162,2017/2,Ampla Concorrência,F,Educação Profissional,E,Não Retida,2016-12-01,1240,1240,0,4,37,2
2165,Evadidos,Acaraú,Dentro do prazo,20162,Licenciatura,Graduação,Regular,Acaraú,7334,11401,2018-06-04,2017-11-16,2017-12-29 10:07:00,2016-01-07,2017-01-07,CE,Adulto (20 a 59 anos),Parda,20 a 24 anos,Sisu,Licenciatura,2016,3,20172,2020/1,Não possui,F,Regular,E,Não Retida,2017-12-29,3200,3200,0,8,23,3
2166,Evadidos,Acaraú,Dentro do prazo,20152,Licenciatura,Graduação,Regular,Bela Cruz,4496,11401,2016-06-22,2016-01-25,2016-03-22 17:23:00,2015-01-07,2015-01-07,CE,Adulto (20 a 59 anos),Parda,20 a 24 anos,Sisu,Licenciatura,2015,1,20152,2019/1,Ampla Concorrência,M,Regular,E,Não Retida,2016-03-22,2940,2860,80,8,22,1
2178,Evadidos,Acaraú,Dentro do prazo,20161,Subsequente,Técnico,Educação Profissional,Bela Cruz,6427,11201,2017-11-16,2017-05-15,2017-06-22 15:24:00,2016-01-01,2017-01-01,CE,Adulto (20 a 59 anos),Não dispõe da informação,20 a 24 anos,Seleção Técnico,Subsequente,2016,3,20171,2017/2,Ampla Concorrência,M,Educação Profissional,E,Não Retida,2017-06-22,1080,1080,0,4,24,3
2180,Evadidos,Acaraú,Dentro do prazo,20162,Fic,Básico,Regular,Acaraú,7276,111023,2017-05-22,2016-11-23,2016-11-11 00:00:00,2016-01-07,2016-01-07,CE,Adulto (20 a 59 anos),Parda,20 a 24 anos,Seleção Extensão,Fic,2016,1,20162,2017/1,Não possui,F,Regular,E,Não Retida,2016-11-11,160,160,0,2,24,1
2195,Evadidos,Acaraú,Dentro do prazo,20172,Licenciatura,Graduação,Regular,Itarema,7334,11401,2018-06-04,2017-11-16,2018-12-07 11:05:00,2017-01-07,2017-01-07,CE,Adulto (20 a 59 anos),Parda,20 a 24 anos,Sisu,Licenciatura,2017,1,20172,2021/1,"L6 Esc Publica, Indep. Renda, Raca",F,Regular,E,Não Retida,2018-12-07,3200,3200,0,8,24,2
2196,Evadidos,Acaraú,Dentro do prazo,20191,Subsequente,Técnico,Educação Profissional,Acaraú,4928,11202,2020-04-27,2019-10-31,2019-12-04 12:24:00,2019-01-01,2019-01-07,CE,Adulto (20 a 59 anos),Parda,20 a 24 anos,Seleção Técnico,Subsequente,2019,1,20192,2020/2,Ampla Concorrência,M,Educação Profissional,E,Não Retida,2019-12-04,1480,1480,0,4,24,2
2197,Evadidos,Acaraú,Dentro do prazo,20192,Subsequente,Técnico,Educação Profissional,Itarema,5158,11200,2020-04-27,2019-10-31,2019-11-07 17:24:00,2019-01-07,2019-01-07,CE,Adulto (20 a 59 anos),Preta,20 a 24 anos,Seleção Técnico,Subsequente,2019,1,20192,2021/1,Ampla Concorrência,F,Educação Profissional,E,Não Retida,2019-11-07,1240,1240,0,4,22,1
2201,Evadidos,Acaraú,Dentro do prazo,20182,Subsequente,Técnico,Educação Profissional,Acaraú,9884,11205,2019-05-22,2018-11-26,2019-06-14 13:04:00,2018-01-07,2018-01-07,CE,Adulto (20 a 59 anos),Parda,30 a 34 anos,Seleção Técnico,Subsequente,2018,1,20182,2020/1,"L6 Esc Publica, Indep. Renda, Raca",F,Educação Profissional,E,Não Retida,2019-06-14,1240,1240,0,4,30,2
2210,Evadidos,Acaraú,Dentro do prazo,20172,Subsequente,Técnico,Educação Profissional,Acaraú,6427,11201,2018-06-04,2017-11-16,2018-06-25 19:25:00,2017-01-07,2017-01-07,CE,Adulto (20 a 59 anos),Parda,20 a 24 anos,Seleção Técnico,Subsequente,2017,1,20172,2019/1,Ampla Concorrência,M,Educação Profissional,E,Não Retida,2018-06-25,1080,1080,0,4,24,2
2217,Evadidos,Acaraú,Fora do prazo,20151,Subsequente,Técnico,Educação Profissional,Itarema,5158,11200,2019-10-31,2019-05-22,2019-06-14 13:03:00,2015-01-01,2019-01-01,CE,Adulto (20 a 59 anos),Parda,25 a 29 anos,Seleção Técnico,Subsequente,2015,9,20191,2016/2,Ampla Concorrência,F,Educação Profissional,E,Retida,2019-06-14,1240,1240,0,4,25,9
2225,Evadidos,Acaraú,Dentro do prazo,20161,Subsequente,Técnico,Educação Profissional,Acaraú,7083,11204,2016-11-16,2016-06-22,2017-05-12 15:29:00,2016-01-01,2016-01-01,CE,Adulto (20 a 59 anos),Parda,20 a 24 anos,Seleção Técnico,Subsequente,2016,1,20161,2016/2,Ampla Concorrência,F,Educação Profissional,E,Não Retida,2017-05-12,800,800,0,2,24,2
2226,Evadidos,Acaraú,Dentro do prazo,20152,Fic,Básico,Regular,Acaraú,7275,111022,2016-07-11,2016-02-03,2016-05-20 00:00:00,2015-01-07,2015-01-07,CE,Adulto (20 a 59 anos),Parda,25 a 29 anos,Seleção Extensão,Fic,2015,1,20152,2016/1,Ampla Concorrência,F,Regular,E,Não Retida,2016-05-20,160,160,0,2,27,1
2227,Evadidos,Acaraú,Dentro do prazo,20182,Subsequente,Técnico,Educação Profissional,Cruz,5158,11200,2019-05-22,2018-11-26,2019-06-14 13:04:00,2018-01-07,2018-01-07,CE,Adulto (20 a 59 anos),Branca,30 a 34 anos,Seleção Técnico,Subsequente,2018,1,20182,2020/1,Ampla Concorrência,M,Educação Profissional,E,Não Retida,2019-06-14,1240,1240,0,4,34,2
2230,Evadidos,Acaraú,Dentro do prazo,20161,Licenciatura,Graduação,Regular,Itarema,7334,11401,2020-04-27,2019-10-31,2019-12-04 12:29:00,2016-01-01,2019-01-07,CE,Adulto (20 a 59 anos),Parda,20 a 24 anos,Sisu,Licenciatura,2016,7,20192,2019/2,"L2 Esc Publica, Renda<1.5sm, Raca",F,Regular,E,Não Retida,2019-12-04,3200,3200,0,8,22,8
2233,Evadidos,Acaraú,Dentro do prazo,20181,Subsequente,Técnico,Educação Profissional,Acaraú,7083,11204,2018-11-26,2018-06-04,2018-12-27 13:40:00,2018-01-01,2018-01-01,CE,Adulto (20 a 59 anos),Parda,30 a 34 anos,Seleção Técnico,Subsequente,2018,1,20181,2018/2,Ampla Concorrência,M,Educação Profissional,E,Não Retida,2018-12-27,800,800,0,2,30,2
2239,Evadidos,Acaraú,Dentro do prazo,20182,Subsequente,Técnico,Educação Profissional,Acaraú,5158,11200,2019-05-22,2018-11-26,2019-06-14 13:04:00,2018-01-07,2018-01-07,CE,Adulto (20 a 59 anos),Branca,25 a 29 anos,Seleção Técnico,Subsequente,2018,1,20182,2020/1,Ampla Concorrência,F,Educação Profissional,E,Não Retida,2019-06-14,1240,1240,0,4,27,2
2241,Evadidos,Acaraú,Dentro do prazo,20151,Subsequente,Técnico,Educação Profissional,Acaraú,5158,11200,2016-06-22,2016-01-25,2016-02-26 14:32:00,2015-01-01,2015-01-07,CE,Adulto (20 a 59 anos),Não dispõe da informação,40 a 44 anos,Seleção Técnico,Subsequente,2015,1,20152,2016/2,"L2 Esc Publica, Renda<1.5sm, Raca",F,Educação Profissional,E,Não Retida,2016-02-26,1240,1240,0,4,41,2
2242,Evadidos,Acaraú,Dentro do prazo,20161,Fic,Básico,Regular,Acaraú,7274,111021,2016-11-23,2016-07-11,2017-01-12 15:01:00,2016-01-01,2016-01-01,CE,Adulto (20 a 59 anos),Branca,25 a 29 anos,Seleção Extensão,Fic,2016,1,20161,2016/2,Não possui,F,Regular,E,Não Retida,2017-01-12,160,160,0,2,25,1
2250,Evadidos,Acaraú,Dentro do prazo,20181,Subsequente,Técnico,Educação Profissional,Itarema,9894,11205,2018-11-26,2018-06-04,2018-12-27 13:40:00,2018-01-01,2018-01-01,CE,Adulto (20 a 59 anos),Branca,25 a 29 anos,Seleção Técnico,Subsequente,2018,1,20181,2019/2,Ampla Concorrência,M,Educação Profissional,E,Não Retida,2018-12-27,1320,1320,0,4,27,2
2253,Evadidos,Acaraú,Dentro do prazo,20162,Licenciatura,Graduação,Regular,Itarema,4017,11400,2017-11-16,2017-05-15,2017-06-07 11:11:00,2016-01-07,2017-01-01,CE,Adulto (20 a 59 anos),Parda,25 a 29 anos,Sisu,Licenciatura,2016,3,20171,2020/1,Não possui,M,Regular,E,Não Retida,2017-06-07,2960,2960,0,8,28,2
2254,Evadidos,Acaraú,Dentro do prazo,20171,Subsequente,Técnico,Educação Profissional,Acaraú,4928,11202,2017-11-16,2017-05-15,2018-12-07 10:27:00,2017-01-01,2017-01-01,CE,Adulto (20 a 59 anos),Não dispõe da informação,20 a 24 anos,Seleção Técnico,Subsequente,2017,1,20171,2018/2,"L1 Esc Publica, Renda<1.5sm",M,Educação Profissional,E,Não Retida,2018-12-07,1480,1480,0,4,22,3
2261,Evadidos,Acaraú,Dentro do prazo,20162,Licenciatura,Graduação,Regular,Irauçuba,4017,11400,2017-11-16,2017-05-15,2017-08-04 15:10:00,2016-01-07,2017-01-01,CE,Adulto (20 a 59 anos),Parda,25 a 29 anos,Sisu,Licenciatura,2016,3,20171,2020/1,Não possui,M,Regular,E,Não Retida,2017-08-04,2960,2960,0,8,29,2
2266,Evadidos,Acaraú,Dentro do prazo,20161,Fic,Básico,Regular,Acaraú,7275,111022,2016-11-23,2016-07-11,2016-07-12 00:00:00,2016-01-01,2016-01-01,CE,Adulto (20 a 59 anos),Parda,20 a 24 anos,Seleção Extensão,Fic,2016,1,20161,2016/2,Não possui,M,Regular,E,Não Retida,2016-07-12,160,160,0,2,24,1
2267,Evadidos,Acaraú,Dentro do prazo,20161,Fic,Básico,Regular,Acaraú,7274,111021,2016-11-23,2016-07-11,2017-01-12 15:04:00,2016-01-01,2016-01-01,CE,Adulto (20 a 59 anos),Não dispõe da informação,25 a 29 anos,Seleção Extensão,Fic,2016,1,20161,2016/2,Não possui,F,Regular,E,Não Retida,2017-01-12,160,160,0,2,28,1
2268,Evadidos,Acaraú,Fora do prazo,20182,Fic,Básico,Regular,Acaraú,7274,111021,2019-11-04,2019-05-22,2019-05-27 00:00:00,2018-01-07,2019-01-01,CE,Adulto (20 a 59 anos),Branca,25 a 29 anos,Seleção Extensão,Fic,2018,3,20191,2019/1,Não possui,F,Regular,E,Retida,2019-05-27,160,160,0,2,26,2
2272,Evadidos,Acaraú,Dentro do prazo,20182,Subsequente,Técnico,Educação Profissional,Itarema,5158,11200,2019-10-31,2019-05-22,2019-06-14 13:04:00,2018-01-07,2019-01-01,CE,Adulto (20 a 59 anos),Branca,25 a 29 anos,Seleção Técnico,Subsequente,2018,3,20191,2020/1,Ampla Concorrência,M,Educação Profissional,F,Não Retida,2019-06-14,1240,1240,0,4,29,2
2273,Evadidos,Acaraú,Dentro do prazo,20181,Subsequente,Técnico,Educação Profissional,Acaraú,9894,11205,2018-11-26,2018-06-04,2019-12-04 12:24:00,2018-01-01,2018-01-01,CE,Adulto (20 a 59 anos),Parda,25 a 29 anos,Seleção Técnico,Subsequente,2018,1,20181,2019/2,Ampla Concorrência,F,Educação Profissional,E,Não Retida,2019-12-04,1320,1320,0,4,25,4
2274,Evadidos,Acaraú,Fora do prazo,20162,Fic,Básico,Regular,Acaraú,7274,111021,2017-11-16,2017-05-22,2017-06-22 15:24:00,2016-01-07,2017-01-01,CE,Adulto (20 a 59 anos),Parda,20 a 24 anos,Seleção Extensão,Fic,2016,3,20171,2017/1,Não possui,F,Regular,E,Retida,2017-06-22,160,160,0,2,22,2
2276,Evadidos,Acaraú,Fora do prazo,20182,Subsequente,Técnico,Educação Profissional,Acaraú,7083,11204,2019-05-22,2018-11-26,2019-06-14 13:04:00,2018-01-07,2018-01-07,CE,Adulto (20 a 59 anos),Parda,20 a 24 anos,Seleção Técnico,Subsequente,2018,1,20182,2019/1,Ampla Concorrência,M,Educação Profissional,E,Não Retida,2019-06-14,800,800,0,2,21,2
2282,Evadidos,Acaraú,Dentro do prazo,20161,Subsequente,Técnico,Educação Profissional,Acaraú,5158,11200,2017-05-15,2016-11-16,2017-05-12 15:15:00,2016-01-01,2016-01-07,CE,Adulto (20 a 59 anos),Não dispõe da informação,40 a 44 anos,Seleção Técnico,Subsequente,2016,1,20162,2017/2,Ampla Concorrência,F,Educação Profissional,E,Não Retida,2017-05-12,1240,1240,0,4,41,2
2284,Evadidos,Acaraú,Dentro do prazo,20182,Subsequente,Técnico,Educação Profissional,Acaraú,5158,11200,2019-05-22,2018-11-26,2019-06-14 13:04:00,2018-01-07,2018-01-07,CE,Adulto (20 a 59 anos),Parda,25 a 29 anos,Seleção Técnico,Subsequente,2018,1,20182,2020/1,Ampla Concorrência,F,Educação Profissional,E,Não Retida,2019-06-14,1240,1240,0,4,27,2
2293,Evadidos,Acaraú,Fora do prazo,20171,Fic,Básico,Regular,Itarema,7274,111021,2017-11-16,2017-05-22,2018-06-19 16:30:00,2017-01-01,2017-01-01,CE,Adulto (20 a 59 anos),Branca,25 a 29 anos,Seleção Extensão,Fic,2017,1,20171,2017/2,Não possui,M,Regular,E,Não Retida,2018-06-19,160,160,0,2,25,3
2295,Evadidos,Acaraú,Dentro do prazo,20172,Licenciatura,Graduação,Regular,Acaraú,7334,11401,2018-06-04,2017-11-16,2017-11-10 15:28:00,2017-01-07,2017-01-07,CE,Adulto (20 a 59 anos),Não dispõe da informação,20 a 24 anos,Sisu,Licenciatura,2017,1,20172,2021/1,Ampla Concorrência,F,Regular,E,Não Retida,2017-11-10,3200,3200,0,8,21,1
2298,Evadidos,Acaraú,Dentro do prazo,20181,Subsequente,Técnico,Educação Profissional,Acaraú,7083,11204,2019-05-22,2018-11-26,2018-12-27 13:40:00,2018-01-01,2018-01-07,CE,Adulto (20 a 59 anos),Branca,30 a 34 anos,Seleção Técnico,Subsequente,2018,1,20182,2018/2,Ampla Concorrência,F,Educação Profissional,E,Não Retida,2018-12-27,800,800,0,2,34,2
2299,Evadidos,Acaraú,Fora do prazo,20171,Fic,Básico,Regular,Bela Cruz,7276,111023,2018-11-26,2018-06-12,2018-06-19 16:47:00,2017-01-01,2018-01-01,CE,Adulto (20 a 59 anos),Parda,20 a 24 anos,Seleção Extensão,Fic,2017,3,20181,2017/2,Ampla Concorrência,F,Regular,E,Retida,2018-06-19,160,160,0,2,21,3
2300,Evadidos,Acaraú,Fora do prazo,20161,Subsequente,Técnico,Educação Profissional,Acaraú,5158,11200,2019-05-22,2018-11-26,2018-12-27 13:37:00,2016-01-01,2018-01-07,CE,Adulto (20 a 59 anos),Parda,25 a 29 anos,Diplomado,Subsequente,2016,5,20182,2017/2,Ampla Concorrência,F,Educação Profissional,E,Retida,2018-12-27,1240,1240,0,4,26,6
2301,Evadidos,Acaraú,Dentro do prazo,20151,Subsequente,Técnico,Educação Profissional,Acaraú,4928,11202,2016-01-25,2015-05-12,2015-12-29 08:27:00,2015-01-01,2015-01-01,CE,Adulto (20 a 59 anos),Não dispõe da informação,25 a 29 anos,Seleção Técnico,Subsequente,2015,1,20151,2016/2,Ampla Concorrência,M,Educação Profissional,E,Não Retida,2015-12-29,1480,1480,0,4,29,1
2307,Evadidos,Acaraú,Dentro do prazo,20182,Subsequente,Técnico,Educação Profissional,Acaraú,5158,11200,2019-05-22,2018-11-26,2019-06-14 13:04:00,2018-01-07,2018-01-07,CE,Adulto (20 a 59 anos),Parda,25 a 29 anos,Seleção Técnico,Subsequente,2018,1,20182,2020/1,Ampla Concorrência,F,Educação Profissional,E,Não Retida,2019-06-14,1240,1240,0,4,29,2
